index,song_title,artist,original_gender,original_continent,source,predicted_gender,predicted_continent,reasoning,attribute_scores,emotions,romance_topics,party_club,violence,politics_religion,success_money,family,slang_usage,formal_language,profanity,intensifiers,hedges,first_person,second_person,third_person,confidence,doubt_uncertainty,politeness,aggression_toxicity,cultural_references
2734,Dheeme Dheeme,A. R. Rahman,male,asia,wasabi,Female,Asia,"1. First I noticed the repetitive use of phrases like 'my love' and the lyrical structure, which is reminiscent of traditional Asian folk songs. 2. Then I observed the imagery of nature (garden, sunlight, stars, fireflies) and references to deities and idols, common themes in Asian cultures. The gentle, devotional tone also points towards a female perspective. 3. This led me to conclude that the artist is likely female and originates from Asia.","{'emotions': 9, 'romance_topics': 10, 'party_club': 1, 'violence': 1, 'politics_religion': 4, 'success_money': 2, 'family': 1, 'slang_usage': 2, 'formal_language': 6, 'profanity': 1, 'intensifiers': 3, 'hedges': 1, 'first_person': 8, 'second_person': 4, 'third_person': 1, 'confidence': 5, 'doubt_uncertainty': 1, 'politeness': 8, 'aggression_toxicity': 1, 'cultural_references': 8}",9,10,1,1,4,2,1,2,6,1,3,1,8,4,1,5,1,8,1,8
2735,Pizmon Layakinton,Esther Ofarim,female,asia,wasabi,Male,North America,"1. First I noticed the lyrical style is quite poetic and narrative, employing imagery and personification (the moon speaking to the clouds, the rain singing). This style is often associated with male songwriters, particularly in North American folk or indie traditions. 2. Then I observed the frequent use of first-person pronouns ('my', 'we') and a generally optimistic, celebratory tone. The focus on nature and simple pleasures is also common in certain North American musical genres. 3. This led me to conclude that the artist is likely male and originates from North America, given the lyrical style, pronoun usage, and thematic content.","{'emotions': 8, 'romance_topics': 1, 'party_club': 1, 'violence': 1, 'politics_religion': 1, 'success_money': 1, 'family': 4, 'slang_usage': 1, 'formal_language': 6, 'profanity': 1, 'intensifiers': 2, 'hedges': 1, 'first_person': 7, 'second_person': 1, 'third_person': 2, 'confidence': 6, 'doubt_uncertainty': 1, 'politeness': 4, 'aggression_toxicity': 1, 'cultural_references': 3}",8,1,1,1,1,1,4,1,6,1,2,1,7,1,2,6,1,4,1,3
2736,Love Or Game,Crystal Kay,female,asia,wasabi,Female,Asia,"1. First I noticed the heavy use of Japanese loanwords and phrases interspersed with English, a common characteristic of J-Pop music. 2. Then I observed the lyrical content focuses on themes of anticipation, getting ready for a date, and questioning the other person's intentions, which are frequently explored by female artists in this genre. 3. This, combined with the repetition of 'BOOM BOOM BOOM BOOM' and the focus on beauty and appearance, led me to conclude the artist is likely female and from Asia, specifically Japan given the language mix.","{'emotions': 8, 'romance_topics': 10, 'party_club': 2, 'violence': 1, 'politics_religion': 1, 'success_money': 2, 'family': 1, 'slang_usage': 7, 'formal_language': 1, 'profanity': 1, 'intensifiers': 6, 'hedges': 4, 'first_person': 8, 'second_person': 6, 'third_person': 2, 'confidence': 5, 'doubt_uncertainty': 6, 'politeness': 3, 'aggression_toxicity': 1, 'cultural_references': 8}",8,10,2,1,1,2,1,7,1,1,6,4,8,6,2,5,6,3,1,8
2737,Sen Bensiz Ben Sensiz,Deniz Seki,female,asia,wasabi,Male,North America,"1. First I noticed the melancholic tone and recurring theme of loss and separation, which is often explored in male-driven narratives of heartbreak and reflection. 2. Then I observed the use of imagery like 'wet streets,' 'dim lights,' and 'falling leaves,' creating a somber and nostalgic atmosphere frequently found in North American folk or indie music. 3. This led me to conclude that the artist is likely male and originates from North America, given the lyrical style and thematic content.","{'emotions': 9, 'romance_topics': 10, 'party_club': 1, 'violence': 1, 'politics_religion': 1, 'success_money': 1, 'family': 1, 'slang_usage': 2, 'formal_language': 6, 'profanity': 1, 'intensifiers': 3, 'hedges': 1, 'first_person': 5, 'second_person': 8, 'third_person': 2, 'confidence': 3, 'doubt_uncertainty': 7, 'politeness': 4, 'aggression_toxicity': 1, 'cultural_references': 3}",9,10,1,1,1,1,1,2,6,1,3,1,5,8,2,3,7,4,1,3
2738,Meine Art Liebe Zu Zeigen,Daliah Lavi,female,asia,wasabi,Male,North America,"1. First I noticed a significant use of first-person pronouns ('I', 'me', 'my') and second-person pronouns ('you', 'your'), suggesting a direct address and personal reflection. 2. Then I observed the lyrical content revolving around themes of love, longing, and quiet intimacy, with a focus on unspoken understanding and shared moments. The vocabulary used is relatively modern but avoids overtly slangy or aggressive language. 3. This led me to conclude that the artist is likely male, given the introspective and somewhat vulnerable nature of the lyrics, combined with the slightly melancholic tone. The lyrical style and themes also align with contemporary North American music trends.","{'emotions': 7, 'romance_topics': 8, 'party_club': 3, 'violence': 2, 'politics_religion': 1, 'success_money': 5, 'family': 2, 'slang_usage': 6, 'formal_language': 2, 'profanity': 4, 'intensifiers': 5, 'hedges': 2, 'first_person': 9, 'second_person': 7, 'third_person': 3, 'confidence': 6, 'doubt_uncertainty': 2, 'politeness': 1, 'aggression_toxicity': 3, 'cultural_references': 5}",7,8,3,2,1,5,2,6,2,4,5,2,9,7,3,6,2,1,3,5
2739,Lonely Girl,Crystal Kay,female,asia,wasabi,Female,Asia,"1. First I noticed a significant use of Japanese phrases interspersed with English, suggesting an East Asian origin, likely Japan given the phrasing and lyrical style. 2. Then I observed the lyrical content heavily focused on unrequited love and longing, a common theme in J-Pop and similar genres. The use of 'lonely girl' and the repeated expression of inability to express feelings further supports this. 3. This led me to conclude that the artist is likely female, given the emotional vulnerability and longing expressed, and originates from Asia, specifically Japan, based on the language mix and thematic elements.","{'emotions': 9, 'romance_topics': 10, 'party_club': 1, 'violence': 1, 'politics_religion': 1, 'success_money': 1, 'family': 1, 'slang_usage': 7, 'formal_language': 2, 'profanity': 1, 'intensifiers': 6, 'hedges': 3, 'first_person': 8, 'second_person': 6, 'third_person': 2, 'confidence': 3, 'doubt_uncertainty': 7, 'politeness': 4, 'aggression_toxicity': 1, 'cultural_references': 8}",9,10,1,1,1,1,1,7,2,1,6,3,8,6,2,3,7,4,1,8
2740,I Need Your Love,Nina,female,asia,wasabi,Female,North America,"1. First I noticed the consistent use of first-person pronouns ('I', 'me', 'my') and expressions of vulnerability and longing, which are often associated with female songwriters. 2. Then I observed the lyrical content focuses heavily on heartbreak, longing, and a desire for reconciliation, common themes explored by female artists. The emotional intensity and conversational style also suggest a North American origin, particularly a contemporary pop or R&B style. 3. This led me to conclude that the artist is likely female and based in North America.","{'emotions': 9, 'romance_topics': 10, 'party_club': 1, 'violence': 1, 'politics_religion': 1, 'success_money': 1, 'family': 1, 'slang_usage': 5, 'formal_language': 1, 'profanity': 1, 'intensifiers': 4, 'hedges': 1, 'first_person': 10, 'second_person': 6, 'third_person': 2, 'confidence': 3, 'doubt_uncertainty': 6, 'politeness': 2, 'aggression_toxicity': 1, 'cultural_references': 3}",9,10,1,1,1,1,1,5,1,1,4,1,10,6,2,3,6,2,1,3
2741,Dreams Be,Rie Fu,female,asia,wasabi,Male,North America,"1. First I noticed a strong emphasis on personal feelings and reflections ('I feel alive,' 'I want it to stay,' 'I keep pulling your sleeve'). This introspective nature is often, though not exclusively, more common in male artists. 2. Then I observed the lyrical themes revolving around lost love, longing, and letting go, which, while universal, are often expressed with a particular style prevalent in North American pop/rock music. The use of phrases like 'simple chord' and the overall structure suggest a contemporary songwriting style. 3. This led me to conclude that the artist is likely male and originates from North America, given the lyrical content and stylistic choices.","{'emotions': 8, 'romance_topics': 9, 'party_club': 1, 'violence': 1, 'politics_religion': 1, 'success_money': 1, 'family': 1, 'slang_usage': 3, 'formal_language': 2, 'profanity': 1, 'intensifiers': 4, 'hedges': 3, 'first_person': 10, 'second_person': 4, 'third_person': 1, 'confidence': 5, 'doubt_uncertainty': 7, 'politeness': 2, 'aggression_toxicity': 1, 'cultural_references': 3}",8,9,1,1,1,1,1,3,2,1,4,3,10,4,1,5,7,2,1,3
2742,My Flash On You,Love,female,asia,wasabi,Male,North America,"1. First I noticed the repeated phrase 'let me 'lone,' which is an older, more colloquial expression often associated with male vernacular, particularly in the Southern United States. 2. Then I observed the declaration 'All I want in this world is to say I'm a man that's free,' which strongly suggests a male perspective and a focus on masculine identity. 3. This led me to conclude that the artist is likely male and hails from North America, specifically a region where such phrasing is common.","{'emotions': 7, 'romance_topics': 4, 'party_club': 1, 'violence': 3, 'politics_religion': 1, 'success_money': 2, 'family': 1, 'slang_usage': 6, 'formal_language': 2, 'profanity': 4, 'intensifiers': 3, 'hedges': 1, 'first_person': 9, 'second_person': 5, 'third_person': 3, 'confidence': 6, 'doubt_uncertainty': 2, 'politeness': 1, 'aggression_toxicity': 3, 'cultural_references': 3}",7,4,1,3,1,2,1,6,2,4,3,1,9,5,3,6,2,1,3,3
2743,One,Crystal Kay,female,asia,wasabi,Female,Asia,"1. First I noticed the lyrics are in Japanese, which strongly suggests an Asian origin. 2. Then I observed the recurring themes of friendship, unwavering affection, and a desire for closeness, which are often expressed in a sentimental and emotionally vulnerable way, more commonly associated with female artists. 3. This led me to conclude that the artist is likely female and from Asia, specifically Japan given the language.","{'emotions': 9, 'romance_topics': 8, 'party_club': 1, 'violence': 1, 'politics_religion': 1, 'success_money': 1, 'family': 1, 'slang_usage': 3, 'formal_language': 3, 'profanity': 1, 'intensifiers': 4, 'hedges': 2, 'first_person': 7, 'second_person': 5, 'third_person': 2, 'confidence': 4, 'doubt_uncertainty': 3, 'politeness': 6, 'aggression_toxicity': 1, 'cultural_references': 8}",9,8,1,1,1,1,1,3,3,1,4,2,7,5,2,4,3,6,1,8
2744,Kazablanka,Nil Karaibrahimgil,female,asia,wasabi,Female,North America,"1. First I noticed the prevalence of first-person pronouns ('I,' 'me,' 'my') and second-person pronouns ('you,' 'your'), suggesting a focus on personal relationships and direct address, which is often more common in female-led songwriting. 2. Then I observed the lyrical content revolving around romantic memories, nostalgia, and a sense of longing, frequently associated with female artists. The imagery of a 'small match girl' and being 'grown up in your lap' evokes a vulnerable and intimate emotional landscape. 3. This led me to conclude that the artist is likely female and originates from North America, given the style and themes present in the lyrics.","{'emotions': 9, 'romance_topics': 10, 'party_club': 1, 'violence': 1, 'politics_religion': 1, 'success_money': 1, 'family': 4, 'slang_usage': 2, 'formal_language': 3, 'profanity': 1, 'intensifiers': 4, 'hedges': 1, 'first_person': 10, 'second_person': 8, 'third_person': 2, 'confidence': 5, 'doubt_uncertainty': 3, 'politeness': 2, 'aggression_toxicity': 1, 'cultural_references': 7}",9,10,1,1,1,1,4,2,3,1,4,1,10,8,2,5,3,2,1,7
2745,Sen Ve Ben,Ajda Pekkan,female,asia,wasabi,Male,North America,"1. First I noticed the frequent use of first-person pronouns ('I', 'me', 'my') combined with a focus on observing and longing for another person, which is often associated with male perspectives in romantic narratives. 2. Then I observed the language style, which leans towards poetic and slightly melancholic, a common trope in North American songwriting. The use of metaphors ('blooming branch,' 'withered one,' 'stones turn to gold') also suggests a certain level of artistic expression characteristic of the region. 3. This led me to conclude that the artist is likely male and from North America, given the linguistic patterns and thematic elements present in the lyrics.","{'emotions': 9, 'romance_topics': 10, 'party_club': 1, 'violence': 1, 'politics_religion': 1, 'success_money': 1, 'family': 1, 'slang_usage': 2, 'formal_language': 4, 'profanity': 1, 'intensifiers': 3, 'hedges': 1, 'first_person': 10, 'second_person': 6, 'third_person': 2, 'confidence': 3, 'doubt_uncertainty': 7, 'politeness': 4, 'aggression_toxicity': 1, 'cultural_references': 3}",9,10,1,1,1,1,1,2,4,1,3,1,10,6,2,3,7,4,1,3
2746,Jangan Bersedih Lagi,Anuar Zain,male,asia,wasabi,Male,North America,"1. First I noticed the frequent use of 'my love,' a term often employed in romantic ballads, which is common in North American music. 2. Then I observed the emotional vulnerability expressed through phrases like 'don't be sad' and 'dry those tears,' suggesting a personal and introspective style. The lyrics also demonstrate a reflective tone, focusing on past events and future hope. 3. This led me to conclude that the artist is likely male, given the expressive and somewhat melancholic nature of the lyrics, and based on the phrasing, likely from North America, where this type of romantic expression is prevalent.","{'emotions': 9, 'romance_topics': 10, 'party_club': 1, 'violence': 1, 'politics_religion': 1, 'success_money': 1, 'family': 1, 'slang_usage': 2, 'formal_language': 4, 'profanity': 1, 'intensifiers': 3, 'hedges': 5, 'first_person': 7, 'second_person': 6, 'third_person': 2, 'confidence': 4, 'doubt_uncertainty': 6, 'politeness': 7, 'aggression_toxicity': 1, 'cultural_references': 2}",9,10,1,1,1,1,1,2,4,1,3,5,7,6,2,4,6,7,1,2
